Timestamp,Machine_ID,Machine_Type,Section,Machine_Speed_RPM,Temp_C,Humidity_%,Machine_State,Shift,Energy_kWh,Power_Factor,Motor_Current_A,Voltage_Variation_%,Output_kg,Yarn_Breaks_Count,Waste_kg,Safety_Interlock_Triggered,Auto_Shutdown_Flag,Emergency_Stop_Count,Current_Ratio,Mechanical_Friction_Index,Wear_Score,Degradation_Phase,Component_Health_%,RUL_Hours,Material_Buffer_Level_kg,Yarn_Count_Ne,Speed_Override_Flag,Torque_Load_Index,Efficiency_Index
2024-05-11 21:00:00,MCH-029,Ring Spinning,Spinning,900,63.8,47,RUN,B,49.41,0.85,22.9,0.18,176,2,7.49,0,0,0,0.4149886142804344,0.9014646294260648,24.1,Early Wear,75.9,1518.0,328,40,0,1.14,0.93
2024-05-11 22:00:00,MCH-009,Open End,Roving,978,70.1,73,RUN,C,39.03,0.84,46.7,-3.49,151,1,3.93,0,0,0,0.8424764247642478,1.0547963865376375,29.0,Early Wear,71.0,1420.0,538,24,0,1.03,0.78
2024-05-11 23:00:00,MCH-011,Ring Spinning,Drawing,1253,68.9,60,RUN,A,27.14,0.85,58.8,-1.98,178,1,5.38,0,0,1,1.078235272828172,1.076883478421715,31.5,Early Wear,68.5,1370.0,595,30,0,1.11,0.77
2024-05-12 00:00:00,MCH-023,Ring Spinning,Carding,974,64.3,65,RUN,B,34.6,0.84,42.1,-2.03,113,3,4.82,0,0,0,0.7577760702293612,1.0127937713232515,26.3,Early Wear,73.7,1474.0,214,40,0,1.01,0.81
2024-05-12 01:00:00,MCH-029,Ring Spinning,Roving,984,55.4,67,RUN,B,40.18,0.95,44.1,-0.03,143,5,6.59,0,0,0,0.7991702135269502,1.0692996950447713,36.6,Early Wear,63.4,1268.0,328,40,0,1.14,0.93
2024-05-12 02:00:00,MCH-009,Open End,Carding,1209,63.4,61,RUN,C,34.19,0.98,61.7,-1.66,136,1,7.47,0,0,1,1.113079130791308,1.0804974123024904,31.0,Early Wear,69.0,1380.0,538,24,0,1.03,0.78
2024-05-12 03:00:00,MCH-023,Compact,Roving,1102,63.3,56,RUN,A,47.89,0.93,57.2,-0.01,149,2,5.23,0,0,1,1.0295674873425051,1.079431592463412,28.4,Early Wear,71.6,1432.0,214,40,0,1.01,0.81
2024-05-12 04:00:00,MCH-030,Ring Spinning,Carding,1349,68.8,55,STOP,A,40.39,0.97,64.0,1.1,127,1,3.89,0,0,0,1.1641910098150796,1.0091206159161965,25.0,Early Wear,75.0,1500.0,398,30,0,0.91,0.75
2024-05-12 05:00:00,MCH-020,Ring Spinning,Roving,984,67.3,59,RUN,C,37.31,0.84,60.9,2.21,71,3,7.42,0,0,0,1.094917577787017,1.0667047182715852,37.1,Early Wear,62.9,1258.0,277,24,0,0.82,0.71
2024-05-12 06:00:00,MCH-030,Ring Spinning,Drawing,1466,69.5,46,RUN,B,49.5,0.91,58.6,-2.1,83,5,7.25,0,0,0,1.0659623933619322,0.9574621259787012,38.0,Early Wear,62.0,1240.0,398,30,0,0.91,0.75
2024-05-12 07:00:00,MCH-021,Open End,Drawing,1475,72.4,61,RUN,B,42.38,0.94,57.7,3.57,121,4,2.57,0,0,1,1.0339497177153838,0.942637150855459,29.5,Early Wear,70.5,1410.0,289,36,0,0.88,0.91
2024-05-12 08:00:00,MCH-029,Open End,Drawing,1434,70.0,55,RUN,C,42.29,0.84,56.5,-0.29,77,1,6.42,0,0,0,1.023880205539063,1.02237121528097,32.2,Early Wear,67.8,1356.0,328,40,0,1.14,0.93
2024-05-12 09:00:00,MCH-008,Open End,Carding,1209,64.8,66,RUN,B,36.31,0.92,49.7,0.86,163,2,6.51,0,0,0,0.8967122555352609,0.9965563681695492,26.8,Early Wear,73.2,1464.0,547,40,0,1.01,0.79
2024-05-12 10:00:00,MCH-018,Ring Spinning,Carding,1120,68.3,45,RUN,C,36.56,0.93,66.1,0.96,166,2,5.07,0,0,0,1.2148270141897295,0.96358798721888,26.4,Early Wear,73.6,1472.0,258,20,0,0.63,0.79
2024-05-12 11:00:00,MCH-015,Ring Spinning,Spinning,1126,69.5,47,STOP,B,47.02,0.91,60.7,3.48,161,2,6.51,0,0,0,1.1016901960379908,1.164442944722779,40.9,Moderate Wear,59.1,1182.0,421,30,1,1.18,0.85
2024-05-12 12:00:00,MCH-008,Compact,Roving,1096,59.1,48,IDLE,C,42.63,0.87,56.1,-1.79,143,5,5.5,0,0,0,1.012184256248051,1.0739090597445358,34.7,Early Wear,65.3,1306.0,547,40,0,1.01,0.79
2024-05-12 13:00:00,MCH-003,Compact,Roving,1082,84.5,73,RUN,A,38.15,0.89,46.7,-2.55,157,2,3.45,0,0,0,0.8409906880791456,0.9860698579185988,44.6,Moderate Wear,55.4,1108.0,451,24,0,0.93,0.94
2024-05-12 14:00:00,MCH-026,Open End,Drawing,960,62.3,50,RUN,A,35.18,0.95,37.4,-1.8,174,2,7.13,0,0,0,0.685529162270746,0.9711717296070644,26.8,Early Wear,73.2,1464.0,641,24,1,0.98,0.81
2024-05-12 15:00:00,MCH-002,Ring Spinning,Roving,1233,62.5,74,RUN,C,41.08,0.84,51.9,-0.91,177,4,1.64,0,0,0,0.9568272765722092,0.9657237497270864,19.6,Healthy,80.4,1608.0,234,36,0,0.89,0.85
2024-05-12 16:00:00,MCH-028,Compact,Roving,1424,75.6,58,STOP,C,46.26,0.83,56.7,2.72,151,1,5.17,0,0,0,1.037656041691916,0.9079728683137336,31.0,Early Wear,69.0,1380.0,316,20,0,0.75,0.73
2024-05-12 17:00:00,MCH-030,Open End,Carding,1460,63.2,49,RUN,C,39.96,0.97,45.5,0.92,82,3,6.82,0,0,0,0.8276670460404081,0.8965471145859945,24.5,Early Wear,75.5,1510.0,398,30,0,0.91,0.75
2024-05-12 18:00:00,MCH-008,Compact,Carding,1330,61.4,45,RUN,B,36.7,0.97,37.3,3.53,130,4,2.69,0,0,1,0.6729852541542299,0.8962885380542205,18.2,Healthy,81.8,1636.0,547,40,0,1.01,0.79
2024-05-12 19:00:00,MCH-025,Ring Spinning,Roving,1288,63.3,56,STOP,C,38.2,0.95,51.1,0.56,112,2,2.98,0,0,0,0.9451557857304804,1.0036365075422156,20.1,Early Wear,79.9,1598.0,434,20,0,1.07,0.84
2024-05-12 20:00:00,MCH-003,Compact,Roving,1156,61.6,55,STOP,C,36.33,0.83,67.6,1.51,117,5,5.41,0,0,0,1.217365535634909,1.0943222043312943,35.5,Early Wear,64.5,1290.0,451,24,0,0.93,0.94
2024-05-12 21:00:00,MCH-016,Open End,Spinning,904,67.6,55,RUN,A,38.22,0.85,47.2,3.3,149,3,4.13,0,0,0,0.8713785218285188,1.1055936930395291,32.8,Early Wear,67.2,1344.0,499,24,0,1.07,0.76
2024-05-12 22:00:00,MCH-029,Ring Spinning,Drawing,1205,59.5,62,RUN,A,39.31,0.83,64.2,2.5,70,0,6.31,0,0,0,1.1634178618691655,1.1426011360867163,29.8,Early Wear,70.2,1404.0,328,40,0,1.14,0.93
2024-05-12 23:00:00,MCH-018,Open End,Drawing,1285,63.1,72,RUN,C,39.98,0.94,35.7,0.66,134,3,6.36,0,0,0,0.6561168594035303,0.8140395542136678,19.4,Healthy,80.6,1612.0,258,20,0,0.63,0.79
2024-05-13 00:00:00,MCH-008,Ring Spinning,Roving,1018,76.4,54,RUN,C,44.55,0.96,59.8,2.68,68,2,6.32,0,0,0,1.0789415066601329,1.1319095182744705,47.5,Moderate Wear,52.5,1050.0,547,40,0,1.01,0.79
2024-05-13 01:00:00,MCH-023,Ring Spinning,Spinning,1156,75.4,54,RUN,A,38.31,0.88,58.2,1.65,157,1,4.88,0,0,0,1.047566918939402,1.0674607313391564,38.1,Early Wear,61.9,1238.0,214,40,0,1.01,0.81
2024-05-13 02:00:00,MCH-006,Compact,Spinning,961,57.8,54,RUN,C,46.57,0.85,71.8,1.72,83,2,2.99,0,0,0,1.3199316334439652,1.2147521068188836,30.7,Early Wear,69.3,1386.0,344,24,0,0.94,0.92
2024-05-13 03:00:00,MCH-011,Compact,Drawing,1432,62.8,61,RUN,B,46.11,0.9,55.8,2.71,87,1,1.78,0,0,0,1.0232232691124488,1.0097291348660624,16.0,Healthy,84.0,1680.0,595,30,0,1.11,0.77
2024-05-13 04:00:00,MCH-016,Ring Spinning,Spinning,1423,81.1,61,STOP,C,40.01,0.93,45.9,2.99,132,2,6.37,0,0,0,0.8473786896595129,0.9433157675343502,44.0,Moderate Wear,56.0,1120.0,499,24,0,1.07,0.76
2024-05-13 05:00:00,MCH-019,Compact,Carding,1282,65.6,51,RUN,C,44.74,0.87,63.1,-2.11,106,1,7.36,0,0,0,1.1546203110704485,1.126146790553624,33.8,Early Wear,66.2,1324.0,537,20,0,1.19,0.74
2024-05-13 06:00:00,MCH-005,Open End,Drawing,1025,67.7,69,RUN,C,36.96,0.92,40.8,1.82,119,0,4.22,0,0,0,0.7402283731531143,1.0440264748287775,24.0,Early Wear,76.0,1520.0,688,24,0,1.2,0.81
2024-05-13 07:00:00,MCH-007,Compact,Spinning,1081,61.8,49,IDLE,A,39.81,0.98,42.9,2.26,99,0,7.18,0,0,0,0.7699193486611002,1.0338898103718497,26.1,Early Wear,73.9,1478.0,483,20,0,1.17,0.88
2024-05-13 08:00:00,MCH-011,Compact,Spinning,1340,73.2,51,RUN,C,39.5,0.86,66.6,2.03,170,3,5.2,0,0,0,1.2212664824890518,1.1002846306615324,41.7,Moderate Wear,58.3,1166.0,595,30,0,1.11,0.77
2024-05-13 09:00:00,MCH-008,Ring Spinning,Spinning,1084,69.6,72,RUN,C,42.7,0.94,68.9,0.8,160,3,3.34,0,0,0,1.243128257673631,1.1688923592365517,36.9,Early Wear,63.1,1262.0,547,40,0,1.01,0.79
2024-05-13 10:00:00,MCH-020,Ring Spinning,Roving,1022,60.3,69,IDLE,B,42.92,0.95,51.4,2.45,120,2,3.02,0,0,0,0.924117627229108,0.9944381154914248,19.8,Healthy,80.2,1604.0,277,24,0,0.82,0.71
2024-05-13 11:00:00,MCH-019,Compact,Roving,1143,66.2,53,RUN,B,43.95,0.84,49.1,3.78,166,2,1.98,0,1,0,0.8984446477584629,1.0695088483564337,22.9,Early Wear,77.1,1542.0,537,20,0,1.19,0.74
2024-05-13 12:00:00,MCH-022,Ring Spinning,Carding,924,59.6,53,RUN,C,44.51,0.83,58.8,1.84,135,1,6.54,0,0,0,1.08845114665819,1.2565213715556574,37.9,Early Wear,62.1,1242.0,498,30,1,1.19,0.76
2024-05-13 13:00:00,MCH-011,Compact,Roving,918,65.5,52,RUN,A,33.02,0.95,47.8,-0.81,89,1,5.22,1,0,0,0.8765245925371873,1.1202618526941812,29.1,Early Wear,70.9,1418.0,595,30,0,1.11,0.77
2024-05-13 14:00:00,MCH-013,Compact,Drawing,1149,63.0,67,IDLE,C,40.19,0.91,55.4,-2.42,72,2,6.62,0,0,1,1.0173650700757766,1.0474461786475455,29.6,Early Wear,70.4,1408.0,443,40,0,1.0,0.89
2024-05-13 15:00:00,MCH-025,Compact,Roving,1428,63.6,71,IDLE,C,43.58,0.93,55.0,-2.81,107,4,2.49,0,0,0,1.0172909631149984,0.9942160566204132,22.7,Early Wear,77.3,1546.0,434,20,0,1.07,0.84
2024-05-13 16:00:00,MCH-008,Compact,Spinning,1159,59.6,74,RUN,A,38.4,0.92,54.4,2.34,78,2,1.71,0,0,0,0.981512006058716,1.0412946644473615,19.5,Healthy,80.5,1610.0,547,40,0,1.01,0.79
2024-05-13 17:00:00,MCH-011,Open End,Spinning,1048,71.3,60,RUN,C,39.79,0.89,64.3,3.22,153,4,3.25,0,0,0,1.179090612973664,1.198587797983369,42.3,Moderate Wear,57.7,1154.0,595,30,0,1.11,0.77
2024-05-13 18:00:00,MCH-030,Compact,Carding,1454,64.1,57,RUN,A,46.92,0.92,52.3,2.33,158,1,3.91,0,0,0,0.9513623408332604,0.9297790912015734,16.3,Healthy,83.7,1674.0,398,30,0,0.91,0.75
2024-05-13 19:00:00,MCH-003,Ring Spinning,Spinning,1233,64.6,57,RUN,A,39.54,0.93,53.0,2.34,84,2,3.84,1,0,0,0.9544433933232273,0.9848243842899552,20.9,Early Wear,79.1,1582.0,451,24,0,0.93,0.94
2024-05-13 20:00:00,MCH-023,Compact,Roving,1027,72.1,62,RUN,C,43.58,0.85,50.0,-1.4,141,2,2.16,0,0,0,0.8999715798448471,1.0547152235027064,29.9,Early Wear,70.1,1402.0,214,40,0,1.01,0.81
2024-05-13 21:00:00,MCH-027,Compact,Roving,994,65.0,64,IDLE,B,37.64,0.95,48.6,-3.74,179,3,6.89,0,0,0,0.8797095701516213,0.9559871699978988,27.6,Early Wear,72.4,1448.0,486,36,0,0.74,0.93
2024-05-13 22:00:00,MCH-027,Ring Spinning,Drawing,1454,68.3,63,RUN,C,56.22,0.84,58.8,-3.16,73,1,7.07,0,1,0,1.06433997376369,0.9084490603179884,25.7,Early Wear,74.3,1486.0,486,36,0,0.74,0.93
2024-05-13 23:00:00,MCH-001,Ring Spinning,Drawing,1360,66.6,49,RUN,A,42.58,0.91,49.1,3.33,123,3,6.46,0,0,0,0.8953247374399651,0.991061009042416,30.5,Early Wear,69.5,1390.0,386,24,0,1.13,0.79
2024-05-14 00:00:00,MCH-020,Compact,Carding,990,73.3,50,RUN,C,41.61,0.94,57.3,-0.82,69,1,5.22,0,0,0,1.0301933859966514,1.0417067228648689,34.9,Early Wear,65.1,1302.0,277,24,0,0.82,0.71
2024-05-14 01:00:00,MCH-026,Open End,Roving,1441,67.0,66,RUN,A,55.42,0.89,58.7,-2.04,121,1,1.55,0,0,2,1.0759508509436575,0.9844080732901066,16.8,Healthy,83.2,1664.0,641,24,1,0.98,0.81
2024-05-14 02:00:00,MCH-024,Compact,Roving,1301,59.4,61,RUN,A,50.7,0.89,54.9,-0.01,175,3,5.85,0,0,1,0.9977200634417128,0.940784553136498,24.7,Early Wear,75.3,1506.0,328,30,1,0.81,0.85
2024-05-14 03:00:00,MCH-019,Open End,Roving,1166,73.4,62,IDLE,B,36.36,0.98,50.3,-3.54,93,1,3.74,0,0,0,0.9204025617566328,1.0711530114323105,33.5,Early Wear,66.5,1330.0,537,20,0,1.19,0.74
2024-05-14 04:00:00,MCH-022,Compact,Carding,1366,62.7,59,RUN,A,50.78,0.94,38.8,0.27,178,2,7.22,0,0,0,0.7182296682030235,0.9378986008594984,25.3,Early Wear,74.7,1494.0,498,30,1,1.19,0.76
2024-05-14 05:00:00,MCH-011,Ring Spinning,Drawing,911,59.5,47,STOP,C,43.12,0.91,51.5,-2.95,88,3,6.7,0,0,0,0.9443727304532458,1.1578975307971713,37.3,Early Wear,62.7,1254.0,595,30,0,1.11,0.77
2024-05-14 06:00:00,MCH-005,Open End,Spinning,1432,60.5,68,RUN,C,42.15,0.86,56.6,3.6,163,2,2.35,0,0,0,1.0268854392271145,1.0414754034886256,20.8,Early Wear,79.2,1584.0,688,24,0,1.2,0.81
2024-05-14 07:00:00,MCH-009,Open End,Drawing,1184,64.6,54,RUN,B,41.25,0.9,53.1,-3.98,147,3,7.38,0,0,0,0.9579335793357934,1.0320765880022271,32.4,Early Wear,67.6,1352.0,538,24,0,1.03,0.78
2024-05-14 08:00:00,MCH-002,Compact,Roving,1437,61.2,64,RUN,A,47.21,0.86,51.2,0.7,108,3,1.91,0,0,0,0.9439220917244148,0.922012674003904,15.9,Healthy,84.1,1682.0,234,36,0,0.89,0.85
2024-05-14 09:00:00,MCH-007,Open End,Drawing,928,56.4,46,IDLE,B,41.06,0.96,34.8,-3.7,156,1,1.98,0,0,0,0.6245499611516617,1.014457641275742,16.7,Healthy,83.3,1666.0,483,20,0,1.17,0.88
2024-05-14 10:00:00,MCH-015,Compact,Roving,1179,67.6,60,RUN,C,43.27,0.98,43.1,1.53,158,2,5.94,0,0,0,0.7822544884553113,1.008845783903916,29.6,Early Wear,70.4,1408.0,421,30,1,1.18,0.85
2024-05-14 11:00:00,MCH-021,Compact,Carding,1307,70.1,67,RUN,B,43.12,0.94,42.8,2.74,60,1,5.8,0,0,0,0.766950570506385,0.9000242958266141,25.0,Early Wear,75.0,1500.0,289,36,0,0.88,0.91
2024-05-14 12:00:00,MCH-002,Compact,Roving,948,72.2,70,RUN,A,41.59,0.97,57.8,-3.7,98,3,2.65,0,0,1,1.065599548860765,1.0934074437757133,35.0,Early Wear,65.0,1300.0,234,36,0,0.89,0.85
2024-05-14 13:00:00,MCH-010,Compact,Spinning,1045,52.1,68,RUN,B,36.77,0.93,73.1,-1.61,109,2,5.63,0,0,0,1.3481091410034214,1.026570599970298,26.6,Early Wear,73.4,1468.0,255,30,0,0.65,0.87
2024-05-14 14:00:00,MCH-003,Compact,Drawing,1205,68.6,61,RUN,A,41.96,0.95,64.9,-3.58,77,2,4.04,0,0,0,1.1687429476731597,1.061679854163377,29.7,Early Wear,70.3,1406.0,451,24,0,0.93,0.94
2024-05-14 15:00:00,MCH-026,Ring Spinning,Drawing,1274,71.7,48,RUN,C,43.38,0.86,62.7,3.78,126,3,5.73,0,0,0,1.149269477924486,1.0475596355122694,38.2,Early Wear,61.8,1236.0,641,24,1,0.98,0.81
2024-05-14 16:00:00,MCH-011,Ring Spinning,Carding,1468,76.0,62,RUN,A,31.42,0.86,46.6,2.45,129,1,2.14,0,0,0,0.8545197910508981,0.9488025950533212,27.5,Early Wear,72.5,1450.0,595,30,0,1.11,0.77
2024-05-14 17:00:00,MCH-016,Compact,Roving,1157,66.8,71,RUN,C,45.14,0.95,58.0,2.36,61,3,3.48,0,0,0,1.0707617429248748,1.08865776839675,29.6,Early Wear,70.4,1408.0,499,24,0,1.07,0.76
2024-05-14 18:00:00,MCH-002,Open End,Spinning,1060,69.1,51,RUN,A,43.04,0.98,54.4,-2.85,171,1,4.8,0,0,0,1.0029172224571905,1.0281404606852194,28.1,Early Wear,71.9,1438.0,234,36,0,0.89,0.85
2024-05-14 19:00:00,MCH-002,Compact,Drawing,1189,65.4,51,RUN,A,44.44,0.88,52.5,-0.71,98,2,2.82,0,0,0,0.9678888635846048,0.9796723291674458,19.1,Healthy,80.9,1618.0,234,36,0,0.89,0.85
2024-05-14 20:00:00,MCH-022,Compact,Carding,932,66.1,50,RUN,C,45.65,0.87,52.0,2.42,94,2,6.37,0,0,0,0.9625758439834337,1.18559892501,37.4,Early Wear,62.6,1252.0,498,30,1,1.19,0.76
2024-05-14 21:00:00,MCH-006,Ring Spinning,Drawing,1091,65.7,64,RUN,A,40.34,0.92,55.8,1.49,81,4,5.76,0,0,1,1.025796450503806,1.0463910059757262,32.7,Early Wear,67.3,1346.0,344,24,0,0.94,0.92
2024-05-14 22:00:00,MCH-030,Compact,Drawing,1270,68.4,45,RUN,C,39.71,0.95,51.0,-1.3,175,1,2.88,0,0,0,0.9277147109463916,0.9587398923076622,19.9,Healthy,80.1,1602.0,398,30,0,0.91,0.75
2024-05-14 23:00:00,MCH-030,Compact,Roving,1383,67.9,48,RUN,C,38.03,0.94,54.2,3.0,62,0,3.42,0,0,0,0.9859242614371456,0.9520503228689672,18.1,Healthy,81.9,1638.0,398,30,0,0.91,0.75
2024-05-15 00:00:00,MCH-020,Open End,Drawing,1437,61.2,71,RUN,C,43.69,0.89,46.2,0.19,160,4,4.15,0,0,0,0.8306271279763577,0.8813758382085161,20.4,Early Wear,79.6,1592.0,277,24,0,0.82,0.71
2024-05-15 01:00:00,MCH-028,Open End,Carding,1159,65.8,56,STOP,A,40.39,0.95,64.4,-2.2,98,2,7.17,0,0,1,1.1785722942673615,0.9977298885985412,29.2,Early Wear,70.8,1416.0,316,20,0,0.75,0.73
2024-05-15 02:00:00,MCH-010,Compact,Carding,1193,71.5,56,RUN,A,36.97,0.84,38.8,2.67,152,6,7.37,0,0,0,0.7155490379060568,0.8416811799819971,36.9,Early Wear,63.1,1262.0,255,30,0,0.65,0.87
2024-05-15 03:00:00,MCH-020,Compact,Drawing,918,67.2,62,RUN,A,42.79,0.9,53.2,-0.22,134,1,3.98,0,0,0,0.9564797231242907,1.0421633897306184,24.8,Early Wear,75.2,1504.0,277,24,0,0.82,0.71
2024-05-15 04:00:00,MCH-012,Ring Spinning,Spinning,950,75.0,54,RUN,B,48.28,0.86,51.3,3.39,71,1,4.76,1,0,0,0.9200614911606456,1.0708844844312526,37.6,Early Wear,62.4,1248.0,758,30,0,0.95,0.78
2024-05-15 05:00:00,MCH-013,Ring Spinning,Roving,1483,69.9,54,RUN,B,36.56,0.96,64.2,0.78,142,1,3.19,0,0,0,1.1789681859000878,1.010016655745034,25.0,Early Wear,75.0,1500.0,443,40,0,1.0,0.89
2024-05-15 06:00:00,MCH-015,Ring Spinning,Roving,1299,75.4,51,RUN,A,42.57,0.91,66.0,-0.76,139,1,2.09,0,0,1,1.1978839034350477,1.1366497658794574,36.0,Early Wear,64.0,1280.0,421,30,1,1.18,0.85
2024-05-15 07:00:00,MCH-015,Ring Spinning,Drawing,1093,64.8,55,RUN,A,42.87,0.9,46.9,3.6,137,1,3.86,0,0,0,0.8512235616833898,1.0658164788523097,23.0,Early Wear,77.0,1540.0,421,30,1,1.18,0.85
2024-05-15 08:00:00,MCH-006,Compact,Spinning,1455,68.0,53,STOP,C,44.9,0.95,70.1,-0.06,176,2,4.36,1,0,0,1.288679770256573,1.02519563159565,27.7,Early Wear,72.3,1446.0,344,24,0,0.94,0.92
2024-05-15 09:00:00,MCH-011,Compact,Drawing,916,50.6,54,RUN,B,49.77,0.88,57.9,3.69,133,2,1.64,0,0,1,1.061731671713455,1.2142327092426193,28.0,Early Wear,72.0,1440.0,595,30,0,1.11,0.77
2024-05-15 10:00:00,MCH-024,Open End,Roving,1109,73.9,61,RUN,C,42.54,0.91,42.2,-2.28,126,1,2.64,0,0,0,0.7669177901136663,0.9152631457047994,24.2,Early Wear,75.8,1516.0,328,30,1,0.81,0.85
2024-05-15 11:00:00,MCH-008,Ring Spinning,Spinning,1214,69.4,63,RUN,C,39.14,0.83,43.2,3.24,128,2,2.5,0,0,0,0.7794360048113335,0.9541602733089052,22.2,Early Wear,77.8,1556.0,547,40,0,1.01,0.79
2024-05-15 12:00:00,MCH-007,Open End,Carding,1470,63.6,53,RUN,A,31.55,0.88,57.1,-0.38,162,3,6.21,0,0,0,1.0247644477517208,1.0264037076374632,29.7,Early Wear,70.3,1406.0,483,20,0,1.17,0.88
2024-05-15 13:00:00,MCH-002,Open End,Drawing,1450,71.3,65,IDLE,A,46.93,0.95,53.5,2.98,77,3,3.53,0,0,1,0.9863248419385974,0.9305806097048602,27.5,Early Wear,72.5,1450.0,234,36,0,0.89,0.85
2024-05-15 14:00:00,MCH-026,Open End,Carding,1208,64.5,47,RUN,B,38.39,0.97,46.6,3.8,147,0,5.59,0,1,0,0.8541620043266515,0.9683254539656252,19.6,Healthy,80.4,1608.0,641,24,1,0.98,0.81
2024-05-15 15:00:00,MCH-019,Ring Spinning,Carding,1355,63.1,70,RUN,A,49.18,0.96,59.9,-0.34,142,3,5.18,0,0,0,1.0960658737419944,1.080808800056253,30.4,Early Wear,69.6,1392.0,537,20,0,1.19,0.74
2024-05-15 16:00:00,MCH-024,Compact,Roving,1378,61.5,67,RUN,C,45.25,0.88,50.1,-3.97,134,3,2.46,0,0,0,0.9104877081681204,0.9048277078458836,16.2,Healthy,83.8,1676.0,328,30,1,0.81,0.85
2024-05-15 17:00:00,MCH-009,Compact,Spinning,1145,63.3,58,RUN,B,39.45,0.88,53.4,0.53,94,2,4.26,0,0,0,0.9633456334563346,1.0460846491702802,24.8,Early Wear,75.2,1504.0,538,24,0,1.03,0.78
2024-05-15 18:00:00,MCH-028,Compact,Drawing,916,79.3,55,STOP,B,45.37,0.98,55.5,0.82,104,3,5.01,0,0,0,1.015695067264574,1.0263672369926984,45.2,Moderate Wear,54.8,1096.0,316,20,0,0.75,0.73
2024-05-15 19:00:00,MCH-030,Compact,Drawing,1339,70.3,67,RUN,A,40.71,0.93,56.2,-2.01,94,0,7.37,0,0,0,1.022305230493867,0.9712857847148342,29.9,Early Wear,70.1,1402.0,398,30,0,0.91,0.75
2024-05-15 20:00:00,MCH-001,Open End,Drawing,1189,57.3,67,RUN,B,47.33,0.88,48.5,-0.59,117,1,5.35,0,0,0,0.884383905617888,1.0313162018948916,24.3,Early Wear,75.7,1514.0,386,24,0,1.13,0.79
2024-05-15 21:00:00,MCH-016,Open End,Spinning,1256,69.9,58,IDLE,A,40.07,0.9,51.9,-3.46,168,1,6.34,0,0,1,0.958147145824155,1.0170352040783164,31.7,Early Wear,68.3,1366.0,499,24,0,1.07,0.76
2024-05-15 22:00:00,MCH-008,Open End,Carding,1461,75.1,48,RUN,B,45.65,0.97,65.8,-1.21,178,1,2.36,0,0,0,1.1871965073283737,1.0267159219378368,30.7,Early Wear,69.3,1386.0,547,40,0,1.01,0.79
2024-05-15 23:00:00,MCH-006,Ring Spinning,Carding,1233,63.8,56,RUN,A,42.7,0.82,71.6,0.97,141,1,4.65,0,0,0,1.3162549436572133,1.095853371387573,26.1,Early Wear,73.9,1478.0,344,24,0,0.94,0.92
2024-05-16 00:00:00,MCH-026,Open End,Drawing,1088,60.7,49,RUN,C,45.32,0.93,50.9,-0.73,83,2,6.99,0,0,0,0.932979528331042,1.0294472438470093,29.5,Early Wear,70.5,1410.0,641,24,1,0.98,0.81
2024-05-16 01:00:00,MCH-018,Open End,Carding,1225,65.2,60,RUN,C,42.27,0.96,60.5,-1.64,172,1,4.11,0,0,0,1.1119067225185877,0.917481638103717,16.3,Healthy,83.7,1674.0,258,20,0,0.63,0.79
2024-05-16 02:00:00,MCH-024,Ring Spinning,Roving,1128,64.5,52,RUN,B,36.97,0.93,55.8,-2.4,124,4,4.09,0,0,0,1.0140761300555114,0.9855347913024144,25.5,Early Wear,74.5,1490.0,328,30,1,0.81,0.85
2024-05-16 03:00:00,MCH-021,Ring Spinning,Carding,1202,75.8,62,RUN,B,41.28,0.94,59.6,-1.07,126,2,3.22,0,1,0,1.0679965888359944,1.0126257138142931,34.6,Early Wear,65.4,1308.0,289,36,0,0.88,0.91
2024-05-16 04:00:00,MCH-030,Compact,Carding,1433,72.3,63,IDLE,C,44.55,0.84,55.8,2.95,121,3,6.86,0,0,0,1.0150290366825223,0.9503153470038292,36.4,Early Wear,63.6,1272.0,398,30,0,0.91,0.75
2024-05-16 05:00:00,MCH-016,Open End,Spinning,919,64.8,56,RUN,C,48.77,0.88,51.3,0.12,162,1,3.96,1,0,0,0.9470703002076908,1.1349417059222648,26.7,Early Wear,73.3,1466.0,499,24,0,1.07,0.76
2024-05-16 06:00:00,MCH-022,Ring Spinning,Drawing,1136,74.1,50,RUN,C,46.65,0.96,66.1,-2.29,166,2,2.97,0,0,0,1.223581986294326,1.2072366448339005,41.7,Moderate Wear,58.3,1166.0,498,30,1,1.19,0.76
2024-05-16 07:00:00,MCH-017,Compact,Drawing,1219,70.7,52,RUN,B,46.65,0.92,64.3,1.97,176,1,4.97,0,0,0,1.1783087792057485,1.0818898408361464,33.2,Early Wear,66.8,1336.0,615,24,0,1.0,0.81
2024-05-16 08:00:00,MCH-028,Ring Spinning,Roving,1314,76.0,74,RUN,C,47.16,0.96,44.0,0.86,149,1,3.63,0,0,0,0.8052357290025451,0.8718831976247354,26.6,Early Wear,73.4,1468.0,316,20,0,0.75,0.73
2024-05-16 09:00:00,MCH-012,Ring Spinning,Spinning,1426,76.6,54,IDLE,C,42.04,0.9,51.3,1.44,102,3,2.85,0,0,0,0.9200614911606456,0.940749492846798,33.2,Early Wear,66.8,1336.0,758,30,0,0.95,0.78
2024-05-16 10:00:00,MCH-026,Compact,Spinning,1406,68.9,61,RUN,B,41.26,0.86,52.4,1.4,154,2,4.93,0,0,0,0.9604740134488527,0.958589145261436,26.7,Early Wear,73.3,1466.0,641,24,1,0.98,0.81
